Date,RELIANCE.NS,TCS.NS,HDFCBANK.NS,INFY.NS,HDFC.NS,ICICIBANK.NS,KOTAKBANK.NS,ITC.NS,LT.NS,AXISBANK.NS,POWERGRID.NS,HINDUNILVR.NS,SUNPHARMA.NS,BAJFINANCE.NS,ADANIPORTS.NS,ASIANPAINT.NS,TITAN.NS,BHARTIARTL.NS,HCLTECH.NS,MARUTI.NS,JSWSTEEL.NS,BRITANNIA.NS,ULTRACEMCO.NS,COALINDIA.NS,BAJAJ-AUTO.NS,WIPRO.NS,HEROMOTOCO.NS,DRREDDY.NS,SHREECEM.NS,NTPC.NS,TECHM.NS,CIPLA.NS,GRASIM.NS,NESTLEIND.NS,ONGC.NS,DIVISLAB.NS,ICICIPRULI.NS,SBILIFE.NS,HDFCLIFE.NS,IOC.NS,BAJAJFINSV.NS,INDUSINDBK.NS,M&M.NS,ADANIGREEN.NS,UPL.NS,BPCL.NS,TATAMOTORS.NS
2021-06-08,2193.12548828125,3050.635986328125,1443.137451171875,1334.7410888671875,,626.3274536132812,1790.1072998046875,194.23861694335938,1495.533203125,743.6856689453125,109.80686950683594,2253.3076171875,662.1375732421875,5676.4345703125,856.3883666992188,2868.467041015625,1691.10791015625,541.8911743164062,879.74609375,7175.0625,649.1727294921875,3427.29443359375,6692.2265625,123.84882354736328,3740.249755859375,543.8270263671875,2799.724853515625,5116.39208984375,28662.603515625,100.9397964477539,938.1386108398438,928.653564453125,1486.32958984375,17045.279296875,105.95730590820312,4124.845703125,570.5738525390625,975.739013671875,683.4970092773438,67.03401184082031,1171.3717041015625,996.10009765625,774.4708862304688,1267.550048828125,818.2477416992188,429.0089111328125,351.65399169921875
2021-06-09,2153.909423828125,3050.731201171875,1440.46142578125,1336.9613037109375,,620.1849975585938,1779.477783203125,193.193115234375,1466.7164306640625,734.1199340820312,113.58362579345703,2250.442138671875,656.3818969726562,5596.64453125,835.2284545898438,2885.42578125,1709.1300048828125,535.1522216796875,883.4754028320312,7079.46728515625,640.3182983398438,3401.5546875,6623.62353515625,124.16637420654297,3700.481201171875,537.5057373046875,2769.995849609375,5066.00146484375,28120.142578125,102.59027862548828,933.260498046875,933.4246826171875,1475.353759765625,17117.96484375,105.3205337524414,4150.37548828125,568.0377197265625,994.4103393554688,678.740234375,66.02877807617188,1153.9754638671875,979.8914184570312,771.2113647460938,1239.1500244140625,810.57861328125,426.8965759277344,342.283203125
2021-06-10,2161.831787109375,3066.508056640625,1441.19140625,1345.462890625,,624.3775024414062,1796.0958251953125,195.575927734375,1467.102294921875,741.5931396484375,113.37250518798828,2272.220947265625,659.5035400390625,6002.892578125,829.4976806640625,2906.655029296875,1716.931396484375,540.2560424804688,880.9740600585938,7041.22802734375,647.6129760742188,3403.077392578125,6608.75146484375,124.24576568603516,3661.41357421875,547.4320678710938,2756.71142578125,5133.17236328125,27940.427734375,102.93775177001953,944.4800415039062,948.5654907226562,1475.7987060546875,17116.94140625,105.23563385009766,4252.591796875,578.2318725585938,993.36474609375,683.0510864257812,66.60320281982422,1197.32861328125,1000.2010498046875,773.6080932617188,1233.5,804.011962890625,425.576416015625,343.6788635253906
2021-06-11,2198.73974609375,3120.844482421875,1446.3486328125,1366.81201171875,,619.7950439453125,1790.90576171875,194.2677001953125,1451.4149169921875,735.8139038085938,115.55409240722656,2260.471923828125,664.6250610351562,6036.03173828125,822.6403198242188,2912.220703125,1706.8587646484375,535.9945678710938,894.435791015625,7064.6015625,670.9190063476562,3385.568603515625,6562.65478515625,129.12828063964844,3654.931884765625,547.4814453125,2752.451416015625,5289.29052734375,27772.345703125,103.19834899902344,951.6641235351562,942.382568359375,1473.919921875,17097.736328125,104.89603424072266,4215.5859375,576.5909423828125,983.954345703125,676.4608764648438,66.11493682861328,1188.78271484375,991.1690673828125,775.5733642578125,1217.699951171875,800.6088256835938,425.6204528808594,349.66021728515625
2021-06-14,2230.282958984375,3123.275146484375,1439.63427734375,1380.8873291015625,,619.2588500976562,1764.65625,193.70706176757812,1463.289306640625,733.6217651367188,116.68008422851562,2275.0,660.5278930664062,6109.16455078125,752.7930297851562,2905.965087890625,1713.1295166015625,534.508056640625,895.208984375,7019.66455078125,669.0380249023438,3417.302978515625,6578.0693359375,126.5083999633789,3632.15673828125,554.6917114257812,2735.3193359375,5297.39013671875,28047.5859375,102.67713928222656,948.338134765625,950.4641723632812,1476.293212890625,17137.806640625,105.95730590820312,4267.66650390625,584.6964721679688,982.0126342773438,675.5690307617188,65.91390228271484,1190.644775390625,1000.1522827148438,774.08740234375,1212.9000244140625,800.0814819335938,425.70849609375,354.8440856933594
2021-06-15,2235.349853515625,3110.31103515625,1450.1436767578125,1392.317626953125,,629.1548461914062,1767.5008544921875,193.47344970703125,1458.5106201171875,748.219482421875,116.16399383544922,2301.313232421875,656.7233276367188,6076.6171875,746.3275146484375,2996.890625,1701.871826171875,537.6298217773438,896.3460083007812,7008.3203125,665.32177734375,3455.936767578125,6568.02294921875,124.76181030273438,3624.798583984375,551.0372314453125,2754.9248046875,5248.40576171875,28197.900390625,102.32968139648438,946.2095336914062,944.1838989257812,1478.5179443359375,17242.421875,106.42425537109375,4194.72412109375,584.3980712890625,991.671875,686.3214111328125,66.48831176757812,1177.9207763671875,1010.0629272460938,775.1898803710938,1212.199951171875,806.9837646484375,424.124267578125,351.6041564941406
2021-06-16,2197.2001953125,3121.369140625,1444.645751953125,1398.646484375,,624.0849609375,1757.2205810546875,194.2209930419922,1439.29931640625,747.1234130859375,113.6070785522461,2316.658935546875,652.1871337890625,5998.15869140625,692.3012084960938,2973.74072265625,1693.52734375,531.931396484375,890.8430786132812,6957.4658203125,647.2459106445312,3463.16845703125,6488.33935546875,123.49158477783203,3600.57861328125,548.4197998046875,2725.9287109375,5243.79931640625,27939.38671875,104.06702423095703,948.24951171875,931.5746459960938,1452.7593994140625,17515.80859375,107.57041931152344,4182.71337890625,576.6140747070312,987.638916015625,685.925048828125,66.57447052001953,1183.6563720703125,989.8021850585938,772.8411865234375,1182.75,803.53271484375,423.55218505859375,348.2645568847656
2021-06-17,2201.2236328125,3162.741455078125,1426.6435546875,1412.5330810546875,,617.16259765625,1762.66015625,192.1652374267578,1436.0653076171875,735.96337890625,112.52801513671875,2326.087646484375,648.7727661132812,5967.23876953125,633.7196044921875,3014.72119140625,1690.0218505859375,523.9041748046875,897.2101440429688,6815.759765625,638.9420776367188,3480.962646484375,6604.0234375,120.79229736328125,3551.04296875,551.8274536132812,2669.7685546875,5127.78955078125,28081.291015625,101.98222351074219,958.0941162109375,925.9273071289062,1441.8824462890625,17607.30859375,106.21199798583984,4184.31787109375,588.7391357421875,979.1744995117188,694.0016479492188,65.82774353027344,1179.9024658203125,960.8511352539062,772.4097290039062,1123.6500244140625,800.5128784179688,419.7237243652344,344.5760498046875
2021-06-18,2211.158447265625,3143.246826171875,1439.9749755859375,1420.09033203125,,614.627685546875,1757.0706787109375,191.1373748779297,1424.9149169921875,733.6715698242188,109.31426239013672,2388.817138671875,652.1383666992188,6003.5341796875,680.2027587890625,3001.81591796875,1689.923095703125,533.9135131835938,887.0682983398438,6805.97998046875,615.3148193359375,3443.899169921875,6593.23779296875,116.22734832763672,3650.201416015625,543.036865234375,2648.92578125,5125.26708984375,27762.248046875,98.63782501220703,949.6241455078125,935.6154174804688,1464.18017578125,17228.625,102.09427642822266,4082.14990234375,578.8095703125,978.4276733398438,702.8216552734375,64.506591796875,1197.9525146484375,971.9335327148438,749.257568359375,1067.550048828125,774.5816650390625,415.7192077636719,336.3516845703125
2021-06-21,2222.682861328125,3120.17724609375,1448.635498046875,1417.2562255859375,,615.4564208984375,1768.6485595703125,191.0439453125,1416.2747802734375,736.9099731445312,110.18222045898438,2419.0751953125,654.9186401367188,6032.08642578125,716.1549682617188,3022.84814453125,1721.0787353515625,534.7557983398438,893.2079467773438,6747.83984375,617.4711303710938,3472.11328125,6673.611328125,117.10064697265625,3663.822265625,535.4810180664062,2652.13232421875,5123.42431640625,27939.984375,102.50341796875,942.7061157226562,934.8851928710938,1479.90234375,17207.6640625,102.6885757446289,4113.07763671875,578.1109619140625,977.431884765625,712.2858276367188,64.70763397216797,1213.6317138671875,983.797119140625,744.7517700195312,1120.9000244140625,740.2623901367188,418.0955505371094,333.2613220214844
